Easting,Northing
438932,4850373
438932,4850361
438930,4850325
438930,4850313
438928,4850296
438926,4850283
438921,4850259
438919,4850253
438913,4850229
438905,4850198
438903,4850192
438895,4850162
438893,4850156
438883,4850125
438879,4850114
438879,4850110
438872,4850086
438866,4850078
438854,4850061
438842,4850046
438838,4850043
438835,4850039
438817,4850018
438804,4850008
438800,4850004
438792,4849996
438771,4849978
438768,4849975
438757,4849963
438748,4849957
438744,4849954
438739,4849951
438718,4849934
438684,4849904
438664,4849890
438655,4849881
438619,4849852
438587,4849828
438583,4849824
438580,4849821
438571,4849808
438554,4849786
438533,4849748
438517,4849719
438512,4849708
438509,4849699
438501,4849686
438497,4849678
438492,4849667
438489,4849662
438485,4849651
438482,4849640
438479,4849628
438473,4849611
438471,4849604
438470,4849589
438466,4849579
438463,4849573
438461,4849568
438455,4849538
438454,4849525
438448,4849516
438445,4849511
438445,4849496
438447,4849485
438451,4849454
438454,4849441
438466,4849410
438479,4849386
438481,4849383
438486,4849377
438496,4849370
438499,4849367
438517,4849355
438527,4849352
438542,4849344
438576,4849331
438592,4849330
438601,4849328
438605,4849328
438627,4849330
438637,4849332
438644,4849335
438648,4849336
438667,4849343
438680,4849351
438688,4849357
438699,4849360
438710,4849363
438725,4849368
438735,4849374
438743,4849379
438748,4849381
438762,4849386
438767,4849388
438775,4849393
438783,4849398
438793,4849401
438813,4849410
438831,4849416
438840,4849418
438853,4849423
438856,4849426
438859,4849428
438873,4849437
438882,4849441
438897,4849450
438907,4849455
438929,4849471
438938,4849479
438957,4849494
438974,4849514
438981,4849523
439003,4849548
439009,4849557
439020,4849577
439031,4849596
439034,4849608
439038,4849622
439041,4849633
439042,4849638
439048,4849663
439049,4849675
439054,4849690
439055,4849695
439061,4849727
439066,4849771
439068,4849783
439070,4849793
439074,4849806
439083,4849858
439090,4849894
439099,4849921
439101,4849930
439111,4849967
439118,4850003
439132,4850044
439134,4850048
439139,4850063
439139,4850067
439144,4850089
439154,4850127
439161,4850155
439164,4850164
439167,4850174
439174,4850197
439176,4850209
439179,4850220
439186,4850244
439188,4850249
439191,4850260
439199,4850276
439203,4850287
439212,4850304
439222,4850326
439227,4850337
439237,4850352
439247,4850360
439254,4850375
439271,4850407
439277,4850416
439286,4850430
439313,4850461
439338,4850481
439352,4850491
439357,4850493
439368,4850498
439378,4850500
439408,4850506
439413,4850505
439419,4850502
439437,4850495
439441,4850493
439471,4850477
439480,4850473
439496,4850459
439499,4850455
439514,4850436
439522,4850428
439532,4850416
439556,4850383
439569,4850366
439574,4850354
439577,4850350
439589,4850340
439598,4850319
439602,4850314
439618,4850293
439636,4850261
439638,4850257
439641,4850253
439652,4850235
439674,4850194
439683,4850180
439688,4850167
439691,4850159
439696,4850140
439700,4850125
439703,4850110
439709,4850078
439711,4850067
439711,4850058
439711,4850053
439712,4850031
439711,4850009
439710,4850005
439710,4850000
439709,4849991
439709,4849974
439710,4849964
439709,4849955
439709,4849919
439708,4849908
439708,4849891
439708,4849875
439711,4849862
439711,4849819
439711,4849813
439712,4849801
439714,4849790
439716,4849755
439727,4849723
439727,4849717
439740,4849688
439754,4849666
439757,4849661
439767,4849648
439779,4849638
439789,4849634
439799,4849629
439804,4849627
439810,4849624
439820,4849622
439832,4849620
439837,4849619
439861,4849614
439874,4849615
439891,4849622
439897,4849625
439907,4849628
439925,4849635
439936,4849638
439962,4849652
439978,4849657
439988,4849660
439999,4849662
440013,4849668
440018,4849672
440025,4849677
440034,4849682
440040,4849685
440049,4849691
440058,4849695
440063,4849698
440067,4849702
440076,4849708
440081,4849710
440087,4849711
440100,4849714
440115,4849719
440130,4849724
440150,4849727
440159,4849727
440177,4849725
440186,4849726
440204,4849731
440214,4849731
440220,4849730
440235,4849727
440248,4849732
440253,4849734
440262,4849735
440267,4849732
440273,4849731
440288,4849735
440299,4849736
440309,4849734
440317,4849733
440329,4849734
440339,4849733
440351,4849731
440359,4849732
440366,4849733
440376,4849733
440386,4849730
440405,4849728
440438,4849726
440446,4849723
440455,4849728
440466,4849730
440471,4849729
440477,4849728
440490,4849724
440496,4849722
440515,4849717
440528,4849711
440535,4849709
440549,4849704
440567,4849700
440578,4849698
440596,4849698
440601,4849698
440607,4849697
440624,4849698
440630,4849698
440647,4849704
440657,4849708
440677,4849720
440686,4849727
440691,4849730
440705,4849739
440720,4849747
440725,4849750
440736,4849756
440746,4849761
440754,4849768
440763,4849773
440772,4849778
440787,4849785
440793,4849788
440799,4849790
440816,4849794
440822,4849799
440832,4849807
440843,4849815
440848,4849820
440856,4849830
440864,4849842
440897,4849871
440901,4849877
440918,4849894
440923,4849897
440927,4849900
440940,4849912
440945,4849916
440950,4849919
440960,4849927
440964,4849931
440983,4849947
440991,4849954
440994,4849960
441001,4849974
441020,4849992
441025,4849997
441035,4850010
441043,4850016
441059,4850032
441062,4850036
441076,4850045
441081,4850047
441094,4850054
441110,4850068
441118,4850075
441131,4850083
441140,4850088
441159,4850098
441170,4850100
441176,4850100
441190,4850099
441201,4850103
441207,4850106
441212,4850108
441222,4850113
441227,4850116
441233,4850117
441238,4850119
441250,4850121
441255,4850121
441262,4850121
441274,4850121
441287,4850120
441298,4850119
441308,4850122
441312,4850125
441323,4850135
441328,4850134
441333,4850135
441344,4850149
441348,4850152
441358,4850156
441366,4850161
441381,4850163
441390,4850165
441396,4850166
441406,4850169
441411,4850172
441414,4850176
441419,4850178
441425,4850178
441436,4850182
441441,4850184
441454,4850184
441462,4850195
441475,4850207
441479,4850209
441496,4850218
441507,4850222
441512,4850225
441521,4850231
441533,4850240
441546,4850248
441551,4850250
441559,4850253
441568,4850256
441572,4850257
441577,4850260
441592,4850266
441602,4850272
441610,4850283
441619,4850290
441636,4850302
441646,4850309
441655,4850316
441663,4850323
441671,4850330
441684,4850340
441688,4850344
441712,4850369
441716,4850373
441724,4850378
441732,4850385
441740,4850392
441746,4850403
441750,4850408
441757,4850417
441767,4850423
441771,4850426
441777,4850431
441782,4850434
441787,4850435
441800,4850448
441806,4850453
441813,4850458
441818,4850466
441822,4850477
441828,4850486
441839,4850505
441854,4850527
441857,4850532
441864,4850548
441870,4850555
441873,4850560
441878,4850573
441881,4850594
441882,4850605
441886,4850615
441888,4850621
441897,4850638
441898,4850644
441901,4850647
441906,4850666
441910,4850676
441915,4850687
441917,4850693
441920,4850698
441925,4850708
441931,4850722
441935,4850727
441943,4850734
441946,4850741
441948,4850744
441954,4850754
441962,4850764
441983,4850801
441991,4850810
441999,4850818
442009,4850824
442017,4850832
442025,4850850
442046,4850871
442052,4850874
442062,4850879
442071,4850882
442084,4850892
442086,4850896
442092,4850899
442101,4850900
442110,4850903
442119,4850906
442126,4850906
442131,4850906
442140,4850910
442157,4850908
442161,4850907
442175,4850902
442191,4850891
442213,4850879
442222,4850871
442240,4850858
442247,4850853
442268,4850833
442274,4850823
442285,4850798
442290,4850788
442296,4850774
442297,4850771
442298,4850767
442309,4850748
442310,4850737
442310,4850732
442312,4850723
442313,4850718
442317,4850703
442317,4850699
442318,4850695
442319,4850686
442320,4850675
442324,4850642
442325,4850636
442324,4850613
442333,4850564
442334,4850543
442334,4850531
442334,4850525
442335,4850508
442333,4850485
442326,4850452
442316,4850421
442314,4850415
442300,4850380
442298,4850375
442292,4850361
442288,4850352
442262,4850314
442258,4850311
442252,4850302
442252,4850302
442230,4850276
442227,4850273
442223,4850270
442219,4850263
442217,4850259
442202,4850235
442198,4850230
442193,4850223
442185,4850217
442177,4850215
442170,4850207
442164,4850190
442162,4850183
442158,4850175
442156,4850166
442153,4850140
442152,4850134
442150,4850112
442149,4850102
442149,4850096
442154,4850063
442162,4850037
442164,4850033
442180,4849991
442202,4849963
442213,4849951
442226,4849941
442230,4849937
442261,4849915
442274,4849907
442289,4849900
442308,4849892
442320,4849889
442337,4849888
442348,4849885
442356,4849883
442386,4849881
442398,4849879
442403,4849878
442410,4849877
442422,4849875
442428,4849873
442435,4849871
442448,4849871
442454,4849871
442478,4849873
442489,4849874
442502,4849872
442511,4849872
442528,4849875
442537,4849877
442551,4849878
442570,4849877
442581,4849876
442587,4849876
442615,4849868
442627,4849867
442642,4849870
442653,4849873
442666,4849870
442677,4849871
442695,4849867
442706,4849862
442716,4849863
442721,4849866
442729,4849865
442743,4849862
442748,4849861
442761,4849859
442765,4849861
442769,4849866
442772,4849869
442783,4849874
442796,4849871
442802,4849873
442812,4849880
442823,4849884
442831,4849887
442852,4849897
442861,4849900
442869,4849906
442872,4849911
442875,4849915
442892,4849937
442901,4849949
442907,4849957
442911,4849962
442916,4849972
442919,4849982
442924,4849988
442926,4849992
442929,4849997
442931,4850002
442934,4850010
442936,4850021
442943,4850056
442945,4850092
442944,4850099
442944,4850104
442948,4850125
442950,4850146
442950,4850152
442950,4850158
442954,4850177
442954,4850188
442956,4850195
442957,4850199
442962,4850216
442963,4850226
442963,4850244
442963,4850244
442966,4850253
442968,4850261
442969,4850280
442969,4850293
442972,4850303
442970,4850316
442972,4850322
442974,4850333
442975,4850362
442977,4850372
442980,4850380
442982,4850400
442983,4850421
442985,4850426
442987,4850452
442987,4850491
442995,4850529
442997,4850541
442999,4850560
443004,4850594
443011,4850647
443014,4850663
443016,4850690
443015,4850705
443013,4850728
443015,4850759
443018,4850770
443020,4850775
443020,4850787
443021,4850791
443023,4850807
443030,4850854
443039,4850888
443048,4850910
443057,4850941
443071,4850976
443075,4850986
443079,4850996
443083,4851009
443087,4851016
443090,4851019
443092,4851023
443096,4851033
443101,4851053
443106,4851063
443114,4851083
443118,4851095
443127,4851113
443128,4851118
443130,4851125
443142,4851138
443146,4851143
443160,4851159
443169,4851174
443175,4851185
443192,4851200
443197,4851208
443204,4851223
443211,4851237
443216,4851245
443225,4851258
443228,4851262
443231,4851265
443234,4851276
443239,4851285
443246,4851292
443266,4851309
443276,4851315
443286,4851320
443302,4851333
443318,4851344
443323,4851356
443329,4851364
443342,4851373
443347,4851375
443352,4851377
443362,4851388
443369,4851394
443378,4851403
443379,4851409
443383,4851421
443389,4851429
443394,4851439
443403,4851449
443404,4851454
443411,4851469
443418,4851483
443419,4851488
443422,4851492
443428,4851499
443429,4851503
443434,4851510
443447,4851538
443449,4851542
443459,4851558
443464,4851566
443469,4851580
443474,4851595
443481,4851604
443484,4851616
443486,4851632
443491,4851643
443494,4851649
443505,4851672
443509,4851676
443522,4851704
443526,4851708
443546,4851745
443557,4851759
443560,4851762
443563,4851767
443565,4851772
443587,4851811
443602,4851847
443609,4851876
443612,4851887
443621,4851934
443630,4851982
443640,4852038
443645,4852079
443645,4852131
443633,4852186
443624,4852233
443620,4852294
443624,4852339
443628,4852358
443631,4852366
443636,4852382
443639,4852393
443644,4852406
443648,4852420
443650,4852425
443656,4852433
443659,4852437
443663,4852447
443675,4852468
443679,4852477
443685,4852490
443694,4852508
443699,4852516
443707,4852534
443709,4852539
443713,4852550
443719,4852567
443734,4852601
443736,4852607
443739,4852612
443757,4852636
443789,4852667
443793,4852670
443811,4852682
443845,4852706
443849,4852710
443869,4852722
443912,4852747
443955,4852769
444002,4852793
444007,4852796
444038,4852816
444052,4852824
444057,4852827
444071,4852834
444092,4852844
444128,4852865
444177,4852886
444218,4852901
444255,4852913
444265,4852917
444283,4852923
444293,4852925
444304,4852927
444316,4852927
444337,4852932
444348,4852934
444354,4852936
444370,4852938
444382,4852937
444394,4852937
444410,4852937
444416,4852937
444427,4852935
444438,4852934
444455,4852931
444477,4852927
444488,4852929
444502,4852930
444507,4852931
444514,4852930
444526,4852931
444532,4852932
444540,4852931
444555,4852925
444562,4852924
444567,4852924
444584,4852926
444594,4852928
444606,4852925
444616,4852926
444621,4852927
444626,4852927
444636,4852924
444648,4852923
444662,4852925
444675,4852922
444693,4852918
444702,4852918
444712,4852919
444721,4852919
444731,4852920
444743,4852919
444755,4852916
444771,4852915
444776,4852915
444796,4852915
444805,4852919
444814,4852922
444824,4852922
444837,4852919
444846,4852917
444851,4852917
444864,4852916
444877,4852910
444883,4852907
444897,4852903
444901,4852905
444906,4852907
444930,4852907
444950,4852905
444960,4852904
444972,4852901
444984,4852902
445001,4852904
445019,4852903
445051,4852909
445106,4852917
445118,4852920
445134,4852926
445142,4852929
445158,4852936
445183,4852944
445188,4852945
445204,4852948
445223,4852953
445227,4852954
445245,4852960
445249,4852962
445270,4852970
445298,4852977
445305,4852978
445305,4852977
445305,4852978
445307,4852978
445317,4852974
445333,4852968
445342,4852968
445352,4852965
445357,4852964
445372,4852961
445389,4852957
445427,4852944
445464,4852934
445488,4852926
445499,4852922
445526,4852910
445532,4852908
445575,4852893
445623,4852881
445645,4852875
445661,4852871
445667,4852870
445678,4852868
445689,4852867
445695,4852866
445701,4852866
445718,4852859
445735,4852852
445741,4852851
445753,4852849
445764,4852845
445793,4852841
445810,4852838
445821,4852835
445846,4852827
445852,4852827
445857,4852827
445879,4852825
445895,4852823
445906,4852816
445916,4852815
445922,4852813
445933,4852812
445939,4852811
445950,4852811
445960,4852810
445964,4852812
445987,4852812
445996,4852813
446020,4852813
446024,4852813
446029,4852812
446039,4852812
446050,4852809
446060,4852807
446064,4852806
446077,4852802
446082,4852802
446102,4852798
446117,4852799
446120,4852799
446127,4852802
446129,4852803
446140,4852801
446153,4852803
446156,4852803
446160,4852804
446166,4852807
446174,4852808
446182,4852809
446184,4852810
446189,4852813
446195,4852815
446200,4852817
446209,4852821
446213,4852823
446228,4852828
446231,4852828
446249,4852831
446256,4852833
446266,4852836
446276,4852838
446282,4852838
446284,4852839
446289,4852839
446303,4852838
446313,4852836
446324,4852833
446330,4852831
446334,4852828
446340,4852822
446349,4852814
446351,4852810
446353,4852807
446353,4852806
446357,4852796
446366,4852775
446367,4852769
446370,4852749
446373,4852737
446373,4852728
446377,4852703
446377,4852690
446379,4852680
446381,4852658
446383,4852647
446383,4852644
446384,4852632
446387,4852626
446395,4852614
446398,4852608
446406,4852595
446417,4852583
446439,4852564
446453,4852555
446465,4852550
